state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010
WA,Klickitat County,11.0,20318.0,0.397873806,0.602126194,0.000787479,0.0253962,0.000935131,32081.35475,0.0,45491.06449,0.002249729,0.488488784,0.486422668,0.025088548,21.69,69.0,17.0,9.0,0.0,2.411654690422286,83.78,0.21,0.6,2.14,10.69,3.3
WA,Lewis County,11.9,75455.0,0.393453051,0.606546949,0.002319263,0.020820357,0.001789146,31805.71292,33965.66378,32495.71025,0.002779803,0.392565913,0.584296211,0.023137876,23.93,70.0,15.0,9.0,0.4,0.7421642038300975,85.99,0.49,0.85,1.26,8.65,3.23
WA,Lincoln County,7.5,10570.0,0.0,1.0,0.000662252,0.021948912,0.000851466,29984.29319,39030.0,32392.02454,0.001838221,0.339969885,0.636272377,0.023757738,21.12,94.0,20.0,6.0,0.0,2.0813623462630084,93.58,0.24,0.39,1.53,2.26,2.23
WA,Mason County,10.8,60699.0,0.363037282,0.636962718,0.003080776,0.01530503,0.000823737,28563.91105,34957.97858,31006.29459,0.001779271,0.531689394,0.445135307,0.023175299,28.16,72.0,16.0,7.0,0.5,1.0543831035107663,82.95,1.0,1.14,3.07,7.98,4.14
WA,Okanogan County,9.7,41120.0,0.200121595,0.799878405,0.001580739,0.025607977,0.001264591,26496.83925,27884.5655,26758.24579,0.002106031,0.451274452,0.521517487,0.027208062,24.11,67.0,17.0,11.0,1.0,0.8025291828793774,68.32,0.32,0.54,10.68,17.58,3.54
WA,Pacific County,12.7,20920.0,0.352294455,0.647705545,0.001625239,0.028489484,0.000908222,23009.90099,42758.52273,26042.50559,0.001577438,0.557191186,0.416476182,0.026332632,25.98,76.0,16.0,10.0,1.4,1.0038240917782026,84.6,0.32,2.03,2.04,8.02,3.37
WA,Pend Oreille County,13.9,13001.0,0.168910084,0.831089916,0.001230675,0.016921775,0.000615337,24366.58031,44780.59072,36171.55334,0.002175986,0.391025641,0.567307692,0.041666667,25.1,78.0,13.0,9.0,0.0,1.5383432043688945,89.82,0.38,0.56,3.58,3.01,2.88
WA,Pierce County,9.5,795225.0,0.934092867,0.065907133,0.004801157,0.016883272,0.000934327,34990.91158,42787.9305,38586.99842,0.001709843,0.551784414,0.429937485,0.018278101,21.48,65.0,23.0,12.0,0.4,0.4514445597158037,70.31,6.47,5.85,1.15,9.16,6.83
WA,San Juan County,6.6,15769.0,0.0,1.0,0.000887818,0.058913057,0.00114148,30954.12602,35645.56962,31275.11554,0.000597375,0.700218403,0.280885006,0.018896591,15.64,84.0,44.0,8.0,1.3,1.9658824275477202,90.23,0.31,1.14,0.53,5.43,2.53
WA,Skagit County,9.9,116901.0,0.709788625,0.290211375,0.002112899,0.024721773,0.002138562,34050.99228,40722.67575,36265.4092,0.001755759,0.537755431,0.441738539,0.02050603,19.77,68.0,22.0,11.0,0.7,0.8981959093592013,76.73,0.55,1.73,1.74,16.86,3.2
WA,Skamania County,11.6,11066.0,0.0,1.0,0.000903669,0.016627508,0.000271101,29450.57034,0.0,28326.72482,0.002607988,0.513114754,0.459744991,0.027140255,19.34,80.0,18.0,9.0,0.0,2.349539128863184,89.63,0.4,0.87,1.36,5.0,2.97
WA,Snohomish County,9.9,713335.0,0.891805393,0.108194607,0.002248593,0.019753692,0.001031773,36760.29151,53819.97506,45242.9327,0.001622758,0.584685312,0.395594584,0.019720104,18.66,69.0,27.0,9.0,0.4,0.4794381321538968,74.27,2.43,8.8,1.18,9.01,4.59
WA,Spokane County,9.1,471221.0,0.863282833,0.136717167,0.00346971,0.020765204,0.001491869,34437.80897,40136.56011,36983.86248,0.002083948,0.481916624,0.493433131,0.024650245,21.14,79.0,27.0,10.0,0.5,0.3968413971363755,86.72,1.64,2.08,1.37,4.51,3.79
WA,Stevens County,11.9,43531.0,0.207943764,0.792056236,0.001263467,0.01872229,0.001125635,26314.06124,35946.74013,29251.61019,0.000987802,0.380421646,0.587798219,0.031780135,23.26,76.0,16.0,9.0,0.7,0.7121361788150973,87.89,0.33,0.54,5.23,2.72,3.34
WA,Thurston County,8.1,252264.0,0.790112739,0.209887261,0.00249342,0.019412203,0.001502394,32507.38377,37458.51478,34544.48723,0.001480314,0.598868273,0.381709271,0.019422456,20.26,74.0,31.0,11.0,0.5,0.4043383122443155,78.89,2.54,5.08,1.19,7.05,5.35
WA,Wahkiakum County,13.9,3978.0,0.0,1.0,0.000502765,0.020613374,0.00100553,29911.76471,0.0,28203.18021,0.002325289,0.488666085,0.481691369,0.029642546,23.25,78.0,15.0,7.0,0.0,4.022121669180493,92.46,0.2,0.55,1.21,2.71,3.09
WA,Walla Walla County,7.2,58781.0,0.828754189,0.171245811,0.00258587,0.019734268,0.002160562,32163.87993,32690.24958,32416.75558,0.001351287,0.407691997,0.573543091,0.018764913,17.19,86.0,23.0,11.0,1.0,0.5614058964631429,74.18,1.71,1.25,0.77,19.72,3.11
WA,Whatcom County,8.6,201140.0,0.741264791,0.258735209,0.002212389,0.027100527,0.001546187,33120.33097,41280.12063,35648.71479,0.002326738,0.58039247,0.400691655,0.018915875,17.53,67.0,31.0,7.0,1.0,0.5071094759868748,81.87,0.89,3.47,2.52,7.83,3.76
WA,Whitman County,6.1,44776.0,0.724696266,0.275303734,0.00138467,0.015566375,0.001206003,27410.3803,41463.47992,31479.57037,0.000733875,0.515663199,0.46074251,0.023594292,12.71,92.0,48.0,4.0,0.5,0.49133464355904954,82.1,1.61,7.7,0.61,4.56,3.64
WA,Yakima County,9.6,243231.0,0.76480794,0.23519206,0.00340006,0.015738125,0.001282731,30861.59917,36844.23338,32981.20373,0.005785817,0.438504062,0.544314967,0.017180971,20.14,69.0,16.0,13.0,0.4,0.38235257841311343,47.7,0.72,0.97,3.73,45.01,3.74
WV,Barbour County,10.1,16589.0,0.162758454,0.837241546,0.001808427,0.012417867,0.001446742,22854.70556,44439.81481,28529.00609,0.003221412,0.388157895,0.591302953,0.020539153,27.48,72.0,14.0,8.0,0.0,0.48224727228886616,96.48,0.72,0.2,0.55,0.58,1.47
WV,Berkeley County,8.6,104169.0,0.683744684,0.316255316,0.001939157,0.011807736,0.001679962,26517.2826,40135.66183,33518.60994,0.002132592,0.428885552,0.558859809,0.012254639,28.02,78.0,19.0,8.0,0.2,0.7775825821501599,85.8,6.94,0.83,0.23,3.8,2.64
WV,Boone County,8.8,24629.0,0.185919039,0.814080961,0.002354947,0.009622802,0.001339884,40414.56311,0.0,51434.52463,0.004352592,0.541099164,0.433930705,0.024970131,32.27,77.0,7.0,5.0,0.0,1.0556660846969022,98.34,0.5,0.09,0.13,0.39,0.56
WV,Braxton County,11.1,14523.0,0.0,1.0,0.001790264,0.015354954,0.002478827,23691.34141,32070.61791,25890.13898,0.002619982,0.499907561,0.486041782,0.014050656,30.04,71.0,11.0,8.0,0.0,0.7574192659918749,97.82,0.41,0.17,0.26,0.46,0.88
WV,Brooke County,11.5,24069.0,0.578711205,0.421288795,0.000706303,0.01433379,0.001454153,27383.59202,32414.94643,29825.25995,0.002110599,0.478543167,0.503297149,0.018159683,30.26,85.0,13.0,9.0,1.3,1.246416552411816,96.56,1.13,0.39,0.08,0.68,1.14
WV,Cabell County,7.2,96319.0,0.78441429,0.21558571,0.002958918,0.018895545,0.003073122,32960.15344,36879.90669,35091.8874,0.002242133,0.44206753,0.543275902,0.014656568,28.76,78.0,21.0,8.0,1.0,0.4983440442695626,90.86,4.9,0.97,0.22,1.09,1.97
WV,Calhoun County,14.0,7627.0,0.0,1.0,0.000786679,0.013897994,0.001048905,25578.62595,45211.26761,29916.74641,0.002620952,0.40881021,0.562371346,0.028818444,31.87,75.0,11.0,8.0,0.0,0.7866789038940606,97.88,0.2,0.16,0.28,0.75,0.73
WV,Clay County,14.2,9386.0,0.0,1.0,0.001491583,0.009375666,0.001171958,29192.91339,0.0,36336.33218,0.002583635,0.435222052,0.537519142,0.027258806,32.34,70.0,9.0,8.0,0.0,0.6392499467291711,98.48,0.06,0.07,0.2,0.35,0.81
WV,Doddridge County,7.2,8202.0,0.0,1.0,0.000365764,0.00743721,0.001097293,55364.34109,46493.50649,24574.25743,0.001536211,0.243538767,0.734923791,0.021537442,31.76,85.0,12.0,8.0,0.0,0.731528895391368,96.63,1.35,0.17,0.29,0.48,1.12
WV,Fayette County,10.0,46039.0,0.421273268,0.578726732,0.001802819,0.013770933,0.001672495,27922.43976,33277.33569,30009.64963,0.001816938,0.476635514,0.504014743,0.019349743,32.44,77.0,12.0,8.0,0.0,0.8253871717456939,92.88,4.55,0.19,0.2,0.87,1.34
WV,Gilmer County,8.9,8693.0,0.392844818,0.607155182,0.002185667,0.012998965,0.001955596,24139.98082,20598.07074,23326.44018,0.002974807,0.398254661,0.573185244,0.028560095,29.4,91.0,19.0,8.0,1.4,0.5751754285056943,79.97,12.06,0.39,0.32,5.67,1.69
WV,Grant County,9.8,11937.0,0.213202647,0.786797353,0.001759236,0.017424814,0.001507917,27866.99752,63489.44338,35185.33123,0.002948815,0.236367947,0.750592698,0.013039355,29.72,81.0,13.0,7.0,0.0,0.5864119963139818,97.33,0.6,0.15,0.14,1.01,0.85
WV,Greenbrier County,8.8,35480.0,0.30264938,0.69735062,0.000394589,0.021815107,0.002480271,25526.0356,31996.27838,28580.14932,0.001771139,0.428269735,0.551048645,0.02068162,28.24,73.0,18.0,8.0,0.6,0.9019165727170236,93.94,2.74,0.4,0.25,1.19,1.51
WV,Hampshire County,9.1,23964.0,0.0,1.0,0.002503756,0.012226673,0.001084961,19720.98617,36539.18495,24622.78386,0.003027458,0.357373907,0.625613993,0.0170121,32.58,79.0,10.0,8.0,0.0,0.7511266900350526,96.59,0.94,0.21,0.2,1.01,1.11
WV,Hancock County,12.2,30676.0,0.696896597,0.303103403,0.00052158,0.016560177,0.00185813,21797.86325,0.0,28413.5467,0.002091211,0.41633888,0.568683812,0.014977307,29.95,91.0,14.0,9.0,1.3,1.0105620028686921,95.0,2.31,0.26,0.11,1.02,1.31
WV,Hardy County,11.6,14025.0,0.194795009,0.805204991,0.001925134,0.014474153,0.001568627,23775.55817,26782.45614,25783.28778,0.003039572,0.351581284,0.624375809,0.024042907,30.28,82.0,11.0,8.0,0.0,0.7130124777183601,92.24,2.33,1.01,0.17,3.41,0.96
WV,Harrison County,7.6,69099.0,0.629502598,0.370497402,0.003024646,0.019435882,0.00327067,28155.31627,41483.80849,34543.64858,0.001487142,0.426142068,0.559236948,0.014620984,26.33,74.0,20.0,7.0,0.3,0.6512395258976251,94.98,1.61,0.46,0.18,1.28,1.55
WV,Jackson County,11.4,29211.0,0.285611585,0.714388415,0.000753141,0.014275444,0.002190955,25753.41426,39783.32707,31399.72797,0.002012598,0.39727035,0.584177836,0.018551814,28.78,85.0,16.0,8.0,0.4,0.7189072609633358,97.78,0.27,0.27,0.14,0.63,0.88
WV,Jefferson County,6.7,53498.0,0.51626229,0.48373771,0.00130846,0.013514524,0.001570152,25914.07904,30556.63117,27871.53061,0.002151295,0.518385451,0.47017077,0.011443779,24.23,75.0,27.0,7.0,0.2,0.5981532019888594,85.17,6.44,1.13,0.21,4.65,2.56
WV,Kanawha County,7.4,193063.0,0.74811849,0.25188151,0.004293935,0.01989506,0.002962763,35494.86485,40379.08625,37989.80706,0.00207295,0.492143931,0.496484167,0.011371902,26.78,71.0,23.0,9.0,0.2,0.6940739551338164,88.56,7.23,1.03,0.2,0.94,2.04
WV,Lewis County,8.8,16372.0,0.310102614,0.689897386,0.001526997,0.020522844,0.003176154,29173.7841,51580.91993,36861.09488,0.002607501,0.319255223,0.656221617,0.024523161,28.19,78.0,13.0,8.0,0.6,0.7940386024920597,97.51,0.4,0.31,0.2,0.64,1.0
WV,Lincoln County,11.8,21720.0,0.0,1.0,0.004834254,0.008149171,0.00087477,27602.34445,0.0,36043.75,0.002197053,0.443160205,0.532114119,0.024725677,31.42,67.0,8.0,9.0,0.0,0.4143646408839779,98.68,0.08,0.11,0.08,0.44,0.65
WV,Logan County,10.2,36743.0,0.292491087,0.707508913,0.003674169,0.014832757,0.002068421,29256.3904,48678.55727,38855.23996,0.004452549,0.436167843,0.544077237,0.01975492,33.7,74.0,9.0,9.0,0.6,0.7620499142693847,96.03,2.12,0.27,0.08,0.7,0.79
WV,McDowell County,13.2,22113.0,0.140098585,0.859901415,0.002849003,0.010401122,0.001040112,39730.21807,34328.30189,36558.93406,0.005155338,0.533437014,0.448211509,0.018351477,35.18,70.0,5.0,10.0,0.4,0.7687785465563243,88.8,9.49,0.07,0.15,0.41,1.07
WV,Marion County,7.3,56418.0,0.585167854,0.414832146,0.001967457,0.017972987,0.001985182,29150.51402,49852.30352,37403.39716,0.001509625,0.492142161,0.487186004,0.020671835,25.24,79.0,20.0,7.0,0.0,0.7267184231982701,93.72,3.26,0.5,0.18,0.91,1.45
WV,Marshall County,9.7,33107.0,0.510073398,0.489926602,0.000996768,0.011749781,0.001691485,25429.29905,53963.06396,39540.51735,0.002119491,0.428255125,0.554174702,0.017570174,29.62,83.0,12.0,8.0,0.0,0.8759476847796539,97.39,0.53,0.35,0.13,0.8,0.86
WV,Mason County,11.5,27324.0,0.349912165,0.650087835,0.000878349,0.010759772,0.001280925,21941.93154,48449.0599,38893.41292,0.00215964,0.422899179,0.552013581,0.025087239,33.4,78.0,13.0,12.0,0.0,0.878348704435661,97.42,0.63,0.33,0.14,0.44,1.01
WV,Mercer County,8.5,62264.0,0.592685982,0.407314018,0.003131826,0.015980342,0.002601824,32226.88911,30309.04249,31368.21852,0.001791886,0.354390638,0.630101798,0.015507564,29.75,69.0,17.0,9.0,0.7,0.4818193498650906,91.08,6.01,0.52,0.22,0.77,1.43
WV,Mineral County,9.4,28212.0,0.35406919,0.64593081,0.002729335,0.013894797,0.001630512,20896.58537,44578.7723,33168.12911,0.003027081,0.324759678,0.659565255,0.015675067,27.68,84.0,12.0,10.0,0.0,0.5316886431305827,94.79,2.73,0.39,0.12,0.72,1.23
WV,Mingo County,9.9,26839.0,0.102611871,0.897388129,0.002198294,0.014270278,0.001005999,34959.76552,63053.71353,43012.54514,0.004441298,0.429599424,0.550131926,0.02026865,32.48,69.0,9.0,8.0,1.1,0.8197026714855248,96.67,1.75,0.16,0.07,0.44,0.92
WV,Monongalia County,5.6,96189.0,0.73137261,0.26862739,0.003877782,0.017372049,0.002255975,30289.79907,41453.29038,36377.80455,0.001741571,0.511099793,0.472602535,0.016297672,21.06,78.0,34.0,7.0,0.5,0.6237719489754546,89.72,3.57,3.05,0.14,1.76,1.77
WV,Monroe County,8.0,13502.0,0.114797808,0.885202192,0.000444379,0.014071989,0.000592505,20593.16428,0.0,26838.15029,0.00173678,0.361255605,0.609327354,0.02941704,27.85,84.0,10.0,7.0,0.0,0.5925048141016146,97.1,0.66,0.11,0.19,0.61,1.35
WV,Morgan County,9.1,17541.0,0.0,1.0,0.001254204,0.0128841,0.001026167,23264.24242,0.0,28330.73036,0.002038652,0.373969214,0.608576141,0.017454645,29.52,86.0,13.0,8.0,0.0,0.6841115101761588,96.63,0.55,0.29,0.25,1.04,1.34
WV,Nicholas County,10.1,26233.0,0.128426028,0.871573972,0.006899706,0.017992605,0.002477795,31246.88585,40785.91549,34748.35207,0.002621888,0.465441726,0.513193035,0.021365239,29.23,75.0,13.0,5.0,0.0,1.1435977585483932,97.92,0.16,0.26,0.19,0.56,0.9
WV,Ohio County,7.9,44443.0,0.769074995,0.230925005,0.003870126,0.025943343,0.003195104,27908.43527,32978.28054,30361.67573,0.002134644,0.439764585,0.547287615,0.012947799,27.9,80.0,25.0,8.0,0.2,0.675021938212992,92.62,3.63,0.82,0.13,0.81,1.94
WV,Pendleton County,8.6,7695.0,0.0,1.0,0.001169591,0.015984405,0.001299545,24055.76208,0.0,25100.94909,0.002887589,0.385861561,0.599410898,0.014727541,26.86,76.0,12.0,7.0,1.3,0.3898635477582846,95.56,1.94,0.26,0.19,0.92,1.18
WV,Pleasants County,10.6,7605.0,0.455358317,0.544641683,0.000131492,0.013149244,0.002103879,21810.33023,63368.25054,40074.51353,0.001523997,0.383865546,0.595630252,0.020504202,30.99,89.0,11.0,8.0,0.0,0.9204470742932281,96.7,1.26,0.11,0.14,0.8,0.96
WV,Pocahontas County,11.5,8719.0,0.0,1.0,0.00332607,0.022594334,0.001605689,20159.15573,0.0,20004.24975,0.003229728,0.425041186,0.552169138,0.022789676,27.1,83.0,13.0,7.0,1.1,1.3763046220896893,97.26,0.67,0.05,0.19,0.78,1.01
WV,Preston County,8.4,33520.0,0.095495227,0.904504773,0.00173031,0.01452864,0.000954654,26665.1363,35392.35788,28719.61387,0.003343974,0.356476772,0.620973211,0.022550017,28.15,79.0,12.0,8.0,0.0,0.8054892601431981,97.13,1.07,0.14,0.18,0.68,0.78
WV,Putnam County,7.6,55486.0,0.642161987,0.357838013,0.001279602,0.01609415,0.003117904,31133.09961,44485.40667,37574.05669,0.002192805,0.376674738,0.611864407,0.011460856,24.11,84.0,22.0,7.0,0.2,0.9011282125220776,96.2,0.86,0.74,0.21,0.87,1.09
WV,Raleigh County,8.2,78859.0,0.607413231,0.392586769,0.004349535,0.018070227,0.002701023,34554.97741,39906.7867,37215.58907,0.001833779,0.362256272,0.62097031,0.016773417,29.7,80.0,15.0,9.0,0.3,0.786213368163431,87.81,8.1,0.91,0.23,1.26,1.73
WV,Randolph County,10.5,29405.0,0.376160517,0.623839483,0.004387009,0.019554498,0.00265261,22233.48168,31949.36709,26057.71227,0.003240605,0.418997508,0.559401828,0.021600665,27.52,73.0,17.0,9.0,0.0,0.4080938615881653,96.83,1.17,0.34,0.21,0.65,0.82
WV,Ritchie County,9.7,10449.0,0.0,1.0,0.00162695,0.017322232,0.001722653,25790.09608,0.0,33607.39857,0.0,0.25949038,0.723088924,0.017420697,31.03,79.0,9.0,8.0,0.0,0.9570293808019906,98.33,0.19,0.1,0.11,0.53,0.76
WV,Roane County,13.6,14926.0,0.200053598,0.799946402,0.001406941,0.015744339,0.001473938,26820.51282,28928.70906,27243.61949,0.002578052,0.451375157,0.529031098,0.019593744,33.38,68.0,11.0,8.0,0.6,0.5359774889454643,97.9,0.13,0.25,0.17,0.69,0.85
WV,Summers County,9.5,13927.0,0.27873914,0.72126086,0.002225892,0.009621598,0.001507862,22386.18677,34004.23729,26042.0,0.001830976,0.430775019,0.543829947,0.025395034,27.73,72.0,12.0,7.0,0.0,0.502620808501472,92.17,4.63,0.2,0.27,1.36,1.34
WV,Taylor County,7.7,16895.0,0.402959455,0.597040545,0.000118378,0.011482687,0.001006215,25047.89272,0.0,27698.23356,0.003251258,0.396904724,0.581170401,0.021924875,26.18,77.0,13.0,8.0,0.0,0.8286475288546908,96.93,0.74,0.36,0.22,0.85,1.01
WV,Tucker County,11.0,7141.0,0.0,1.0,0.002800728,0.020165243,0.001400364,18441.74041,37230.04695,24459.64912,0.003113009,0.367265469,0.605360707,0.027373824,26.13,87.0,12.0,7.0,0.0,0.5601456378658451,98.36,0.15,0.11,0.15,0.57,0.64
WV,Tyler County,11.4,9208.0,0.089487402,0.910512598,0.00086881,0.010208514,0.001520417,43185.89744,0.0,45721.3467,0.001461772,0.331729484,0.645549318,0.022721198,29.72,86.0,10.0,8.0,0.0,0.8688097306689835,98.51,0.14,0.13,0.17,0.53,0.53
WV,Upshur County,9.3,24254.0,0.359981859,0.640018141,0.000618455,0.017811495,0.00267997,27402.98507,40298.52126,31435.05274,0.00325101,0.326050608,0.658900903,0.01504849,26.66,72.0,16.0,4.0,0.0,0.5359940628349963,96.87,0.6,0.35,0.21,1.03,0.98
WV,Wayne County,8.5,42481.0,0.348132106,0.651867894,0.001388856,0.010310492,0.001765495,30025.7732,0.0,37554.60414,0.002156964,0.397731692,0.579844459,0.02242385,31.95,73.0,12.0,6.0,0.5,0.5649584520138414,98.18,0.17,0.17,0.25,0.51,0.75
WV,Webster County,10.2,9154.0,0.0,1.0,0.001529386,0.013982958,0.001420144,24091.3556,47991.42857,30206.14035,0.00261088,0.507687275,0.453385672,0.038927053,30.97,91.0,10.0,8.0,0.0,0.9831767533318768,98.2,0.15,0.05,0.07,0.52,1.04
WV,Wetzel County,11.8,16583.0,0.461436411,0.538563589,0.000482422,0.017246578,0.002773925,20497.54702,55549.75793,35633.91405,0.002050895,0.455841339,0.517818407,0.026340254,29.66,88.0,12.0,8.0,0.6,0.9045407947898451,98.41,0.14,0.24,0.07,0.5,0.65
WV,Wirt County,12.5,5717.0,0.0,1.0,0.002448837,0.011194683,0.001049501,17297.9798,22800.0,21533.67876,0.001520028,0.336199484,0.64316423,0.020636285,30.23,85.0,12.0,8.0,0.0,0.5247507433968865,98.13,0.16,0.17,0.21,0.45,0.93
WV,Wood County,8.9,86956.0,0.732255394,0.267744606,0.004082524,0.017836607,0.003036018,27555.57605,33423.74947,30502.86116,0.001474309,0.349230598,0.635964669,0.014804733,30.42,82.0,17.0,9.0,0.3,0.8165048990293942,95.86,1.08,0.54,0.21,0.86,1.48
WV,Wyoming County,10.4,23796.0,0.111153135,0.888846865,0.002773575,0.011598588,0.00130274,27347.23926,54259.74026,33745.04692,0.001841066,0.363213811,0.613678619,0.02310757,31.53,82.0,8.0,8.0,0.0,1.0926206085056311,97.79,0.49,0.11,0.14,0.44,1.05
WI,Adams County,12.2,20875.0,0.0,1.0,0.00148503,0.014323353,0.000718563,24991.47442,0.0,25224.97676,0.003449102,0.58141398,0.39795714,0.02062888,27.2,78.0,11.0,10.0,0.5,2.8263473053892216,91.08,2.93,0.38,0.86,3.75,1.32
WI,Ashland County,10.9,16157.0,0.451383301,0.548616699,0.00185678,0.0295847,0.002723278,34326.58773,25319.60997,31765.05931,0.00346599,0.678563098,0.307207838,0.014229065,23.8,94.0,19.0,11.0,1.2,2.228136411462524,83.77,0.29,0.36,10.6,1.87,3.32
WI,Barron County,9.1,45870.0,0.340723785,0.659276215,0.00089383,0.024220624,0.002027469,29211.49496,35607.03467,31636.96707,0.002946152,0.52774622,0.456916892,0.015336887,23.92,94.0,17.0,9.0,3.1,1.5478526269893176,94.98,0.87,0.48,0.83,1.88,1.13
WI,Bayfield County,10.9,15014.0,0.0,1.0,0.001798322,0.02750766,0.000266418,22788.67206,35000.0,22777.91932,0.002178633,0.630756232,0.355407689,0.013836079,22.89,88.0,24.0,9.0,2.7,2.73078460103903,86.29,0.29,0.32,9.28,1.05,2.87
WI,Brown County,7.7,248007.0,0.855056511,0.144943489,0.001818497,0.020015564,0.001951558,35213.04925,44773.47836,40276.42153,0.002866855,0.539213172,0.447713099,0.013073729,20.26,90.0,26.0,11.0,1.1,1.290286161277706,83.75,2.13,2.68,2.41,7.25,2.18
WI,Buffalo County,7.6,13587.0,0.0,1.0,0.000662398,0.021196732,0.001103996,25105.14541,0.0,31148.50455,0.001619195,0.564142857,0.417571429,0.018285714,21.1,88.0,16.0,6.0,2.9,1.6191948185765805,96.67,0.26,0.2,0.27,1.74,0.8
WI,Burnett County,10.9,15457.0,0.0,1.0,0.001423303,0.024713722,0.001164521,27399.14163,39902.6764,29001.55909,0.002005564,0.499194291,0.483425414,0.017380295,24.8,90.0,16.0,9.0,0.6,2.0702594293847447,91.01,0.52,0.34,4.55,1.26,2.41
WI,Calumet County,6.7,48971.0,0.724653366,0.275346634,0.001143534,0.014865941,0.001225215,27819.15509,42272.2804,33653.52429,0.00086929,0.502190829,0.480546952,0.01726222,18.34,94.0,25.0,6.0,0.0,0.9597516897755815,92.55,0.48,2.1,0.37,3.45,1.19
WI,Chippewa County,8.3,62415.0,0.538572459,0.461427541,0.001233678,0.020780261,0.001602179,29867.66501,42540.37777,34593.17103,0.002204118,0.537163838,0.446296848,0.016539314,22.35,95.0,16.0,8.0,0.7,0.897220219498518,94.57,1.54,1.23,0.44,1.28,1.04
WI,Clark County,10.1,34690.0,0.082703949,0.917296051,0.002738541,0.018391467,0.001124243,27384.29681,32567.01981,28796.76124,0.002162006,0.525410587,0.44991894,0.024670473,23.41,99.0,11.0,6.0,0.3,1.4125108100317094,94.74,0.21,0.37,0.47,3.72,0.55
WI,Columbia County,8.3,56833.0,0.393292629,0.606707371,0.001671564,0.020727394,0.001741946,27966.74563,34907.24905,30743.60459,0.002968522,0.569178737,0.416541405,0.014279858,23.33,91.0,21.0,8.0,1.1,1.7067548783277322,94.36,1.23,0.52,0.41,2.54,1.06
WI,Crawford County,10.3,16644.0,0.375811103,0.624188897,0.0,0.020848354,0.002523432,23621.14787,34131.25513,27909.62343,0.001656453,0.62485904,0.354592156,0.020548803,24.08,98.0,15.0,9.0,0.0,1.8625330449411197,96.08,1.73,0.38,0.22,0.9,0.76
WI,Dane County,5.8,488073.0,0.876700821,0.123299179,0.002606168,0.021080863,0.001610415,36488.15338,49764.0243,42881.65356,0.001571486,0.728015579,0.258235874,0.013748547,16.25,91.0,45.0,7.0,1.0,1.1350761054186567,81.85,5.06,4.69,0.27,5.93,2.48
WI,Dodge County,8.9,88759.0,0.513581721,0.486418279,0.001013982,0.016640566,0.001351976,30757.6033,41303.36405,35848.1736,0.005103708,0.447960208,0.537444831,0.014594961,23.21,94.0,15.0,8.0,0.1,1.9716310458657713,91.62,2.66,0.52,0.42,3.97,0.99
WI,Door County,11.1,27785.0,0.310131366,0.689868634,0.000287925,0.042972827,0.001799532,28816.63881,33465.69647,29914.75152,0.002143963,0.580172759,0.406841714,0.012985527,19.63,98.0,24.0,8.0,0.7,2.3753824005758504,95.31,0.5,0.4,0.51,2.41,0.99
WI,Douglas County,8.2,44159.0,0.612445934,0.387554066,0.001856926,0.020358251,0.001766344,30983.56277,38229.46317,33095.78572,0.003985597,0.657774454,0.325563035,0.016662511,25.52,86.0,20.0,10.0,2.5,1.9701533096311055,92.52,1.08,0.84,1.9,1.12,2.66
WI,Dunn County,7.8,43857.0,0.406867775,0.593132225,0.000592836,0.016964225,0.001801309,24971.476,40809.14344,32420.6235,0.002035935,0.56557484,0.416112054,0.018313106,20.51,98.0,24.0,7.0,0.7,1.276877123378252,94.0,0.49,2.6,0.35,1.43,1.23
WI,Eau Claire County,6.8,98736.0,0.769992708,0.230007292,0.001701507,0.02023578,0.002845973,30309.31638,35007.20495,32806.91565,0.002452398,0.602544992,0.381003454,0.016451554,18.99,96.0,30.0,8.0,0.2,0.7798573975044564,92.08,0.85,3.32,0.44,1.83,1.62
WI,Florence County,10.2,4423.0,0.0,1.0,0.002034818,0.024643907,0.000452182,49437.86982,0.0,19532.74336,0.0,0.422346369,0.563128492,0.01452514,24.26,82.0,14.0,6.0,6.2,2.7130906624463034,96.93,0.23,0.29,0.68,0.84,1.09
WI,Fond du Lac County,8.3,101633.0,0.648706621,0.351293379,0.001712042,0.019088288,0.002017061,31911.73431,36731.4512,34081.26049,0.002665079,0.448426122,0.538271888,0.01330199,22.28,84.0,17.0,8.0,0.7,1.1708795371582066,91.9,1.21,1.11,0.42,4.3,1.29
WI,Forest County,11.5,9304.0,0.0,1.0,0.000859845,0.025257954,0.000859845,23880.3066,64807.69231,25097.82609,0.006817498,0.570787956,0.419175742,0.010036302,27.3,84.0,12.0,11.0,3.0,4.08426483233018,82.18,0.76,0.13,13.04,1.48,2.43
